Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4798073,,None,473.54,1,5.22,192,C[C@]1(O)CC[C@H](c2cccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c32)CC1,IC50,'=',200,nM,6.7,,,UO_0000065,14.15,0.27,1.48,7.8,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4799523,,None,372.27,0,3.55,133,Brc1cnc(N[C@@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',20,nM,7.7,,,UO_0000065,20.68,0.46,4.15,11.73,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,20
CHEMBL4797486,,None,439.45,0,4.26,230,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccc(-c3ccnnc3)cc12,IC50,'=',200,nM,6.7,,,UO_0000065,15.24,0.29,2.44,7.33,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4779834,,None,429.49,1,5.51,240,FC(F)(F)c1cnc(N[C@H]2CCC3(CCCCC3)NC2)nc1-c1c[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,15.6,0.3,1.19,10.21,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4790437,,None,474.49,0,2.77,244,O=C([C@H]1CC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4ccccc34)n2)CN1)N1CC[C@H](O)C1,IC50,'=',200,nM,6.7,,,UO_0000065,14.12,0.27,3.93,6.31,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4776207,,None,606.67,1,3.63,264,C=CC(=O)N1CCC(CO[C@H]2CNC[C@@H](Nc3ncc(C(F)(F)F)c(-c4c[nH]c5c(S(C)(=O)=O)cccc45)n3)C2)CC1,IC50,'=',200,nM,6.7,,,UO_0000065,11.04,0.22,3.07,5.18,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4790299,,None,369.9,0,4.56,148,CC(C)N1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,IC50,'=',200,nM,6.7,,,UO_0000065,18.11,0.35,2.14,11.79,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4785816,,None,386.38,0,3.68,153,N#Cc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,IC50,'=',200,nM,6.7,,,UO_0000065,17.34,0.33,3.02,7.49,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4786824,,None,380.35,0,3.34,156,Fc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)n[nH]c12,IC50,'=',200,nM,6.7,,,UO_0000065,17.61,0.34,3.36,8.53,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4776134,,None,319.37,0,2.06,157,N#Cc1cnc(N[C@H]2CCCNC2)nc1-c1n[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,20.98,0.38,4.64,6.55,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4781316,,None,488.51,0,3.4,220,C[C@]1(O)CCN(C(=O)c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)C1,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4795414,,None,451.47,0,3.07,348,O=S1(=O)CCn2cc(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c3cccc1c32,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL4793244,,None,322.42,0,2.75,110,CCc1cnc(N[C@H]2CCCNC2)nc1-c1n[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,20.78,0.38,3.95,8.53,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4787747,,None,341.85,0,3.83,129,CC1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CN1,IC50,'=',200,nM,6.7,,,UO_0000065,19.6,0.38,2.87,10.21,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4791711,,None,363.51,0,4.3,140,Cc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3CC(C)C)c[nH]c12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL4785708,,None,341.8,0,2.97,159,O=C1CC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CN1,IC50,'=',200,nM,6.7,,,UO_0000065,19.6,0.38,3.73,8.1,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4796263,,None,418.42,0,2.78,252,CNC(=O)[C@H]1CNC[C@@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4ccccc34)n2)C1,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4788043,,None,438.46,0,4.87,162,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(-c3ccncc3)cccc12,IC50,'=',200,nM,6.7,,,UO_0000065,15.28,0.29,1.83,8.53,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4785212,,None,522.51,1,4.71,30m,CCC(=O)c1c(N2CCOCC2)c2ccc(Nc3ncc(F)c(-c4ccc(F)cc4OC)n3)cc2oc1=O,IC50,'=',0.7,nM,9.15,,,UO_0000065,17.52,0.33,4.44,8.57,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,0.7
CHEMBL4783758,,None,347.43,0,2.62,275,CCc1cnc(N[C@H]2CCCNC2)nc1-c1n[nH]c2cc(C#N)ccc12,IC50,'=',200,nM,6.7,,,UO_0000065,19.28,0.35,4.08,6.55,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4778825,,None,458.49,0,4.04,278,O=C(c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1)N1CCCC1,IC50,'=',200,nM,6.7,,,UO_0000065,14.61,0.28,2.66,7.79,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4778182,,None,437.41,0,4.06,354,CP(C)(=O)c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,IC50,'=',200,nM,6.7,,,UO_0000065,15.32,0.3,2.64,8.1,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4792297,,None,468.51,0,3.06,357,CN(C)S(=O)(=O)c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,IC50,'=',200,nM,6.7,,,UO_0000065,14.3,0.29,3.64,6.5,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4796314,,None,400.46,0,3.98,361,N#Cc1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3SC(F)F)c[nH]c2c1,IC50,'=',200,nM,6.7,,,UO_0000065,16.73,0.33,2.72,7.49,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4435200,,None,401.85,0,3.3,2; P276-00,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H]1CO,IC50,'=',20,nM,7.7,,,UO_0000065,19.16,0.38,4.4,8.18,0,CHEMBL5123373,Inhibition of human full-length recombinant CDK9/Cyclin T1 incubated for 40 mins in presence of [gamma-33P]ATP by radiometric scintillation counter method,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5120846,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,,20
CHEMBL4778363,,None,503.53,1,4.1,30d,COc1cc(F)ccc1-c1ccnc(Nc2ccc3c(N4CCN(C)CC4)c(C(C)=O)c(=O)oc3c2)n1,IC50,'=',16.4,nM,7.79,,,UO_0000065,15.46,0.29,3.69,7.72,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,16.4
CHEMBL4794831,,None,427.43,0,4.2,291,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2cc(-c3cc[nH]n3)ccc12,IC50,'=',200,nM,6.7,,,UO_0000065,15.67,0.3,2.5,7.1,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4795275,,None,481.52,1,5.01,324,OCCc1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,
CHEMBL4789131,,None,491.52,1,5.36,337,Cn1ncc2ccc(-c3ccc4c(-c5nc(N[C@H]6CCCNC6)ncc5C(F)(F)F)c[nH]c4c3)cc21,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,
CHEMBL4795769,,None,534.59,2,5.71,340,O=C(c1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1)N1CCCC1,IC50,'=',200,nM,6.7,,,UO_0000065,12.53,0.23,0.99,7.79,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4786576,,None,403.92,0,4.97,130,Clc1cnc(NC2(c3ccccc3)CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,
CHEMBL4439395,,None,331.42,0,4.53,24,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,IC50,'=',911,nM,6.04,,,UO_0000065,18.23,0.33,1.51,10.45,0,CHEMBL4326799,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4325851,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,911
CHEMBL4639998,,None,338.84,0,4.84,14,Cc1ccccc1Nc1nc(NCCc2ccccc2)ncc1Cl,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4605123,Inhibition of recombinant human full-length N-terminal GST-tagged CDK9/cyclinK expressed in baculovirus infected Sf9 insect cells using PDKtide as substrate measured after 120 mins by ADP-glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4602695,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860,,,,10
CHEMBL4635619,,None,408.94,0,4.68,28,Cc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,IC50,'=',434,nM,6.36,,,UO_0000065,15.56,0.3,1.68,11.3,0,CHEMBL4605123,Inhibition of recombinant human full-length N-terminal GST-tagged CDK9/cyclinK expressed in baculovirus infected Sf9 insect cells using PDKtide as substrate measured after 120 mins by ADP-glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4602695,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860,,,,0.434
CHEMBL4639926,,None,452.01,1,5.06,53,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc(C(C)(C)C)cc4)n3)nc2)CC1,IC50,'=',6820,nM,5.17,,,UO_0000065,11.43,0.22,0.11,7.46,0,CHEMBL4605123,Inhibition of recombinant human full-length N-terminal GST-tagged CDK9/cyclinK expressed in baculovirus infected Sf9 insect cells using PDKtide as substrate measured after 120 mins by ADP-glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3038475,CDK9/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4602695,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860,,,,6.82
CHEMBL4642944,,None,815.85,3,1.73,F3,O=C(CCC(=O)N1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,IC50,'=',14.5,nM,7.84,,,UO_0000065,9.61,0.18,6.11,3.02,0,CHEMBL4604243,Inhibition of tracer K10 binding to NanoLuc-CDK9/Cyclin T1 (unknown origin) expressed in human HEK293 cells after 1 hr in presence of ATP by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4602651,1,Scientific Literature,Eur J Med Chem,2020,CHEMBL3307715,,,,14.5
CHEMBL4791093,,None,457.5,0,4.74,198,OC1CC=C(c2cccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c23)CC1,IC50,'=',200,nM,6.7,,,UO_0000065,14.64,0.28,1.96,7.8,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4799114,,None,454.48,0,2.72,200,CNS(=O)(=O)c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,IC50,'=',200,nM,6.7,,,UO_0000065,14.74,0.3,3.98,5.99,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL4780924,,None,335.41,0,2.99,208,CC(=O)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,,,5
CHEMBL4784042,,None,453.49,0,3.35,219,CS(=O)(=O)Cc1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,IC50,'=',200,nM,6.7,,,UO_0000065,14.77,0.3,3.35,6.71,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
